timestamp_gnss,timestamp_cam,distance,velocity_imu,velocity_cam,rtk,lat_gnss,long_gnss,lat_cam,long_cam
1762458456.3366156,1762540270.0331774,1.5015955376177839,50.62776769810638,42.300000000000004,False,-22.8137704,-47.0597979,-22.8137813,-47.0597892
1762458456.8323033,1762540270.1114495,5.60426462014366,51.21823820678641,42.696,False,-22.813754,-47.0598648,-22.813795,-47.059832799999995
1762458457.0882728,1762540270.1306484,4.880801744259839,51.5474937460908,42.696,False,-22.8137464,-47.0598987,-22.8137652,-47.0598557
1762458457.337364,1762540270.2124135,5.725955718980367,51.895091939549815,43.056000000000004,False,-22.8137389,-47.059933,-22.8137801,-47.0598993
1762458457.5844173,1762540270.2331393,4.950566888225992,52.319851073281164,43.272,False,-22.8137316,-47.0599674,-22.8137503,-47.0599236
1762458457.8384316,1762540270.3126075,5.812342683272485,52.55948133506484,43.308,False,-22.8137246,-47.0600021,-22.813765999999998,-47.0599673
1762458458.0942645,1762540270.330405,5.020730567719157,52.97442562519849,43.668000000000006,False,-22.8137176,-47.0600372,-22.813736199999997,-47.0599926
1762458458.3417892,1762540270.4117863,5.929831506682578,53.36468973768734,43.884,False,-22.813710699999998,-47.0600726,-22.8137525,-47.060036499999995
1762458458.590619,1762540270.4304497,5.090848825073867,53.77094840834448,44.1,False,-22.8137039,-47.0601081,-22.8137226,-47.0600628
1762458458.837668,1762540270.5132961,6.0093926777939535,54.075344768384774,44.424,False,-22.8136974,-47.0601439,-22.813739599999998,-47.060107099999996
1762458459.094205,1762540270.5303915,5.138310290207715,54.396144422641754,44.424,False,-22.8136911,-47.0601801,-22.8137096,-47.0601342
1762458459.333829,1762540270.6112623,6.048307788715571,54.62318381991823,44.964,False,-22.813685,-47.060216399999995,-22.8137272,-47.060179
1762458459.58213,1762540270.630376,5.190501024697738,54.916321691951836,45.144,False,-22.8136787,-47.0602531,-22.8136971,-47.0602066
1762458459.837428,1762540270.7139585,6.143293811794918,55.05400391503116,45.324,False,-22.8136725,-47.0602898,-22.813715199999997,-47.0602516
1762458460.0933154,1762540270.7303765,5.213733457897847,55.01874124254987,45.324,False,-22.8136665,-47.060326599999996,-22.813685,-47.0602799
1762458460.3330796,1762540270.8132875,6.171501656004565,54.78978469316519,45.324,False,-22.813660499999997,-47.0603633,-22.8137033,-47.0603248
1762458460.587957,1762540270.8302565,5.1948591703470255,54.63425846632951,45.324,False,-22.8136545,-47.0603999,-22.813672999999998,-47.0603534
1762458460.8364286,1762540270.914007,6.154508271114681,54.460671559344476,44.928000000000004,False,-22.8136485,-47.0604364,-22.8136911,-47.0603979
1762458461.091495,1762540270.9309115,5.147728392572939,54.273128398453494,44.784,False,-22.8136425,-47.0604727,-22.813661,-47.0604267
1762458461.3331954,1762540271.0112188,6.115131878707732,53.90433913047222,44.496,False,-22.8136363,-47.0605088,-22.8136789,-47.0604709
1762458461.5878875,1762540271.0304651,5.077427540039579,53.36935365443533,44.424,False,-22.8136303,-47.0605446,-22.813648699999998,-47.0604993
1762458461.8366303,1762540271.1130698,6.041796819056602,52.806191631251814,43.668000000000006,False,-22.813623999999997,-47.060580099999996,-22.8136662,-47.0605428
1762458462.0907845,1762540271.1308765,4.988426764732906,52.11127541644053,43.488,False,-22.8136179,-47.0606151,-22.813636199999998,-47.0605707
1762458462.3385587,1762540271.211909,5.899659306042385,51.17834218252696,42.804,False,-22.8136118,-47.0606497,-22.8136531,-47.0606134
1762458462.585471,1762540271.2308686,4.8297682603296535,50.30709851123409,42.480000000000004,False,-22.8136057,-47.060683399999995,-22.8136236,-47.0606405
1762458462.8416889,1762540271.31225,5.705915936509518,48.98398297115923,41.076,False,-22.813599699999997,-47.0607165,-22.8136398,-47.060681599999995
1762458463.0902812,1762540271.3310695,4.657532482859199,48.04211281645585,41.076,False,-22.8135938,-47.0607488,-22.813610999999998,-47.0607074
1762458463.3372886,1762540271.4133165,5.467017105010475,46.69968132974617,39.204,False,-22.813588,-47.0607804,-22.8136263,-47.0607468
1762458463.5865622,1762540271.4506192,3.7974232520256948,45.441186535638415,38.844,False,-22.8135825,-47.060811199999996,-22.8136023,-47.060781
1762458463.834341,1762540271.5315554,1.4488458074444845,43.186422709447385,36.612,False,-22.813577199999997,-47.0608408,-22.8135872,-47.0608317
1762458464.088939,1762540271.610217,3.1802223875109323,40.675669645392304,34.524,False,-22.8135721,-47.0608692,-22.8136007,-47.060866399999995
1762458464.5851285,1762540271.6716506,2.934733101073585,38.75333863102617,33.083999999999996,False,-22.8135628,-47.0609232,-22.8135826,-47.060904199999996
1762458464.8397949,1762540271.7303174,1.287761770189791,37.135384011021465,31.5,False,-22.8135586,-47.0609488,-22.8135667,-47.0609398
1762458465.3356857,1762540271.8321283,1.242717399236532,34.55488412959002,29.195999999999998,False,-22.8135504,-47.0609968,-22.813557799999998,-47.0609877
1762458465.83135,1762540271.9104338,3.893830540700862,32.497699411504776,27.36,False,-22.813543199999998,-47.0610411,-22.8135688,-47.0610151
1762458466.335342,1762540272.0140986,3.6328222272299193,29.668671437196622,25.092,False,-22.8135363,-47.061082,-22.8135597,-47.0610572
1762458466.5834613,1762540272.0959308,2.075345950380445,27.122057097409748,23.256,False,-22.813533,-47.061101,-22.8135489,-47.0610903
1762458467.0935018,1762540272.1913385,1.8580963706824052,23.221967263060993,20.232,False,-22.8135272,-47.0611356,-22.8135408,-47.061125
1762458467.5825064,1762540272.2723987,1.8080707714688047,21.269932327273175,17.712,False,-22.8135223,-47.061164999999995,-22.8135317,-47.0611506
1762458468.3348436,1762540272.4314039,0.9433376672525234,21.517939452780137,16.704,False,-22.813515499999998,-47.0612054,-22.8135185,-47.0611968
1762458469.0921187,1762540272.5918138,1.6123487910515757,25.181681699214202,18.900000000000002,False,-22.813507899999998,-47.061248899999995,-22.8135197,-47.061239699999994
1762458469.587476,1762540272.6717167,1.984280687336152,27.890064182725755,20.736,False,-22.813502099999997,-47.061281799999996,-22.813513399999998,-47.0612668
1762458469.8367326,1762540272.7544522,0.8557256938003038,30.392653922507815,23.184,False,-22.8134989,-47.061299899999995,-22.8135063,-47.061297499999995
1762458470.3321223,1762540272.8314347,1.0793597832532953,32.493635033694645,25.128000000000004,False,-22.813491799999998,-47.0613397,-22.813497899999998,-47.061331499999994
1762458470.8418748,1762540272.9138956,3.717819392301867,35.01638331352899,27.18,False,-22.8134841,-47.0613835,-22.8135083,-47.061358399999996
1762458471.0904076,1762540272.9912052,2.3551720820676376,37.305232683515264,29.376,False,-22.81348,-47.061406899999994,-22.813499399999998,-47.0613975
1762458471.5853019,1762540273.0730956,2.676642306566135,39.60213479188456,30.996,False,-22.813471099999997,-47.061456799999995,-22.813489099999998,-47.0614394
1762458471.8414586,1762540273.1311867,1.1972382730700446,41.2154810826174,32.4,False,-22.8134665,-47.0614833,-22.8134747,-47.061475699999995
1762458472.3440835,1762540273.2136638,4.5776997796177685,43.115459061944364,34.74,False,-22.813456799999997,-47.0615391,-22.8134882,-47.0615101
1762458472.5859668,1762540273.271328,3.0005319308527945,44.5123531460177,35.964,False,-22.8134518,-47.061568199999996,-22.8134727,-47.0615496
1762458472.833969,1762540273.3344626,1.2976700125319158,45.990126040028116,37.224000000000004,False,-22.813446799999998,-47.0615982,-22.8134563,-47.0615908
1762458473.336947,1762540273.4132023,5.0734217256101095,47.86519993360823,38.808,False,-22.8134364,-47.061660599999996,-22.813471699999997,-47.0616291
1762458473.5843124,1762540273.4516428,3.740409028051334,49.02010333426682,39.168000000000006,False,-22.813430999999998,-47.0616931,-22.8134503,-47.0616632
1762458473.838304,1762540273.534392,1.4075577242986392,50.77036038680849,40.968,False,-22.813425499999997,-47.0617263,-22.813436199999998,-47.061718899999995
1762458474.3350797,1762540273.6168327,5.550957210599026,52.56663039538507,42.552,False,-22.813413999999998,-47.0617951,-22.813452899999998,-47.061761
1762458474.5905879,1762540273.632072,4.789057762402047,53.621749963299145,42.984,False,-22.813407899999998,-47.061830699999994,-22.8134251,-47.0617879
1762458474.8326674,1762540273.7143223,5.776997858795482,54.70768488227009,44.352000000000004,False,-22.813401799999998,-47.0618671,-22.8134425,-47.0618319
1762458475.094147,1762540273.7313328,4.951298932439415,55.21448276819939,44.352000000000004,False,-22.8133953,-47.0619041,-22.813413399999998,-47.061859999999996
1762458475.3411312,1762540273.814953,5.956494363748429,55.68534670703027,46.007999999999996,False,-22.813388999999997,-47.061941399999995,-22.8134314,-47.0619057
1762458475.5904677,1762540273.8328724,5.021076167019774,56.16737924346486,46.152,False,-22.8133826,-47.061979,-22.813401,-47.0619343
1762458475.8378081,1762540273.9114096,6.062900123169431,56.53673047346434,46.62,False,-22.8133759,-47.062016799999995,-22.8134193,-47.0619808
